2016-03-27-12-32-58pm,1459053178141,1009.2453,33.3957,3
2016-03-27-12-32-59pm,1459053179159,1009.2453,33.3957,3
2016-03-27-12-33-00pm,1459053180175,1009.27527,33.144684,3
2016-03-27-12-33-01pm,1459053181181,1009.21533,33.644073,3
2016-03-27-12-33-02pm,1459053182190,1009.21533,33.644073,3
2016-03-27-12-33-03pm,1459053183197,1009.21533,33.644073,3
2016-03-27-12-33-04pm,1459053184201,1009.27527,33.144684,3
2016-03-27-12-33-05pm,1459053185205,1009.21533,33.644073,3
2016-03-27-12-33-06pm,1459053186216,1009.12537,34.39712,3
2016-03-27-12-33-07pm,1459053187225,1009.15533,34.146107,3
2016-03-27-12-33-08pm,1459053188232,1009.2453,33.3957,3
2016-03-27-12-33-09pm,1459053189235,1009.36523,32.391636,3
2016-03-27-12-33-10pm,1459053190247,1009.2853,33.06013,3
2016-03-27-12-33-11pm,1459053191253,1009.2853,33.06013,3
2016-03-27-12-33-12pm,1459053192270,1009.21533,33.644073,3
2016-03-27-12-33-13pm,1459053193306,1009.21533,33.644073,3
2016-03-27-12-33-14pm,1459053194316,1009.2853,33.06013,3
2016-03-27-12-33-15pm,1459053195324,1009.36523,32.391636,3
2016-03-27-12-33-16pm,1459053196343,1009.33527,32.64265,3
2016-03-27-12-33-17pm,1459053197364,1009.3053,32.89367,3
2016-03-27-12-33-18pm,1459053198371,1009.1853,33.89509,3
2016-03-27-12-33-19pm,1459053199413,1009.2853,33.06013,3
2016-03-27-12-33-20pm,1459053200421,1009.1853,33.89509,3
2016-03-27-12-33-21pm,1459053201424,1009.2853,33.06013,3
2016-03-27-12-33-22pm,1459053202442,1009.33527,32.64265,3
2016-03-27-12-33-23pm,1459053203447,1009.2553,33.311146,3
2016-03-27-12-33-24pm,1459053204453,1009.22534,33.562164,3
2016-03-27-12-33-25pm,1459053205494,1009.2853,33.06013,3
2016-03-27-12-33-26pm,1459053206512,1009.33527,32.64265,3
2016-03-27-12-33-27pm,1459053207514,1009.2853,33.06013,3
2016-03-27-12-33-28pm,1459053208546,1009.22534,33.562164,3
2016-03-27-12-33-29pm,1459053209551,1009.16534,34.061554,3
2016-03-27-12-33-30pm,1459053210559,1009.12537,34.39712,3
2016-03-27-12-33-31pm,1459053211565,1009.12537,34.39712,3
2016-03-27-12-33-32pm,1459053212579,1009.16534,34.061554,3
2016-03-27-12-33-33pm,1459053213581,1009.1953,33.81318,3
2016-03-27-12-33-34pm,1459053214587,1009.1953,33.81318,3
2016-03-27-12-33-35pm,1459053215589,1009.22534,33.562164,3
2016-03-27-12-33-36pm,1459053216602,1009.22534,33.562164,3
2016-03-27-12-33-37pm,1459053217610,1009.2553,33.311146,3
2016-03-27-12-33-38pm,1459053218644,1009.22534,33.562164,3
2016-03-27-12-33-39pm,1459053219659,1009.3053,32.89367,3
2016-03-27-12-33-40pm,1459053220661,1009.3053,32.89367,3
2016-03-27-12-33-41pm,1459053221666,1009.22534,33.562164,3
2016-03-27-12-33-42pm,1459053222682,1009.2553,33.311146,3
2016-03-27-12-33-43pm,1459053223683,1009.2553,33.311146,3
2016-03-27-12-33-44pm,1459053224686,1009.36523,32.391636,3
2016-03-27-12-33-45pm,1459053225687,1009.3053,32.89367,3
2016-03-27-12-33-46pm,1459053226712,1009.2853,33.06013,3
2016-03-27-12-33-47pm,1459053227713,1009.3053,32.89367,3
2016-03-27-12-33-48pm,1459053228715,1009.3053,32.89367,3
2016-03-27-12-33-49pm,1459053229724,1009.3053,32.89367,3
2016-03-27-12-33-50pm,1459053230731,1009.3053,32.89367,3
2016-03-27-12-33-51pm,1459053231743,1009.2553,33.311146,3
2016-03-27-12-33-52pm,1459053232748,1009.12537,34.39712,3
2016-03-27-12-33-53pm,1459053233756,1009.1953,33.81318,3
2016-03-27-12-33-54pm,1459053234763,1009.1953,33.81318,3
2016-03-27-12-33-55pm,1459053235766,1009.22534,33.562164,3
2016-03-27-12-33-56pm,1459053236774,1009.1953,33.81318,3
2016-03-27-12-33-57pm,1459053237782,1009.1953,33.81318,3
2016-03-27-12-33-58pm,1459053238784,1008.9355,35.982487,3
2016-03-27-12-33-59pm,1459053239799,1009.2853,33.06013,3
2016-03-27-12-34-00pm,1459053240805,1009.1953,33.81318,3
2016-03-27-12-34-01pm,1459053241814,1009.1953,33.81318,3
2016-03-27-12-34-02pm,1459053242815,1009.22534,33.562164,3
2016-03-27-12-34-03pm,1459053243826,1009.2553,33.311146,3
2016-03-27-12-34-04pm,1459053244859,1009.37524,32.309727,3
2016-03-27-12-34-05pm,1459053245887,1009.3053,32.89367,3
2016-03-27-12-34-06pm,1459053246947,1009.1953,33.81318,3
2016-03-27-12-34-07pm,1459053247961,1009.2553,33.311146,3
2016-03-27-12-34-09pm,1459053249005,1009.1953,33.81318,3
2016-03-27-12-34-10pm,1459053250014,1009.22534,33.562164,3
2016-03-27-12-34-11pm,1459053251031,1009.2553,33.311146,3
2016-03-27-12-34-12pm,1459053252045,1009.2553,33.311146,3
2016-03-27-12-34-13pm,1459053253060,1009.2853,33.06013,3
2016-03-27-12-34-14pm,1459053254071,1009.33527,32.64265,3
2016-03-27-12-34-15pm,1459053255075,1009.2853,33.06013,3
2016-03-27-12-34-16pm,1459053256095,1009.2853,33.06013,3
2016-03-27-12-34-17pm,1459053257121,1009.37524,32.309727,3
2016-03-27-12-34-18pm,1459053258144,1009.3053,32.89367,3
2016-03-27-12-34-19pm,1459053259162,1009.2853,33.06013,3
2016-03-27-12-34-20pm,1459053260214,1009.1953,33.81318,3
2016-03-27-12-34-21pm,1459053261226,1009.2553,33.311146,3
2016-03-27-12-34-22pm,1459053262233,1009.2853,33.06013,3
2016-03-27-12-34-23pm,1459053263235,1009.1953,33.81318,3
2016-03-27-12-34-24pm,1459053264240,1009.2553,33.311146,3
2016-03-27-12-34-25pm,1459053265252,1009.2853,33.06013,3
2016-03-27-12-34-26pm,1459053266264,1009.2553,33.311146,3
2016-03-27-12-34-27pm,1459053267292,1009.1953,33.81318,3
2016-03-27-12-34-28pm,1459053268348,1009.1953,33.81318,3
2016-03-27-12-34-29pm,1459053269376,1009.1953,33.81318,3
2016-03-27-12-34-30pm,1459053270385,1009.2553,33.311146,3
2016-03-27-12-34-31pm,1459053271401,1009.31525,32.809116,3
2016-03-27-12-34-32pm,1459053272431,1009.31525,32.809116,3
2016-03-27-12-34-33pm,1459053273444,1009.22534,33.562164,3
2016-03-27-12-34-34pm,1459053274455,1009.2853,33.06013,3
2016-03-27-12-34-35pm,1459053275497,1009.31525,32.809116,3
2016-03-27-12-34-36pm,1459053276499,1009.2853,33.06013,3
2016-03-27-12-34-37pm,1459053277506,1009.22534,33.562164,3
2016-03-27-12-34-38pm,1459053278516,1009.3452,32.56074,3
2016-03-27-12-34-39pm,1459053279542,1009.31525,32.809116,3
2016-03-27-12-34-40pm,1459053280553,1009.2553,33.311146,3
2016-03-27-12-34-41pm,1459053281582,1009.2553,33.311146,3
2016-03-27-12-34-42pm,1459053282591,1009.2953,32.97558,3
2016-03-27-12-34-43pm,1459053283598,1009.2553,33.311146,3
2016-03-27-12-34-44pm,1459053284638,1009.22534,33.562164,3
2016-03-27-12-34-45pm,1459053285657,1009.1953,33.81318,3
2016-03-27-12-34-46pm,1459053286673,1009.2853,33.06013,3
2016-03-27-12-34-47pm,1459053287719,1009.37524,32.309727,3
2016-03-27-12-34-48pm,1459053288746,1009.2853,33.06013,3
2016-03-27-12-34-49pm,1459053289759,1009.3452,32.56074,3
2016-03-27-12-34-50pm,1459053290759,1009.3452,32.56074,3
2016-03-27-12-34-51pm,1459053291768,1009.37524,32.309727,3
